Ngay,Gio,Luong_mua,Truot_lo
12/4/2012,9,0.0,0
12/4/2012,10,0.0,0
12/4/2012,11,0.0,0
12/4/2012,12,0.0,0
12/4/2012,13,0.0,0
12/4/2012,14,0.0,0
12/4/2012,15,0.0,0
12/4/2012,16,0.0,0
12/4/2012,17,0.0,0
12/4/2012,18,0.0,0
12/4/2012,19,0.0,0
12/4/2012,20,0.0,0
12/4/2012,21,0.0,0
12/4/2012,22,0.0,0
12/4/2012,23,0.0,0
12/4/2012,24,0.0,0
12/5/2012,1,0.0,0
12/5/2012,2,0.0,0
12/5/2012,3,0.0,0
12/5/2012,4,0.0,0
12/5/2012,5,0.0,0
12/5/2012,6,0.0,0
12/5/2012,7,0.0,0
12/5/2012,8,0.0,0
12/5/2012,9,0.0,0
12/5/2012,10,0.0,0
12/5/2012,11,0.0,0
12/5/2012,12,0.0,0
12/5/2012,13,0.0,0
12/5/2012,14,0.0,0
12/5/2012,15,0.0,0
12/5/2012,16,0.0,0
12/5/2012,17,0.2,0
12/5/2012,18,0.0,0
12/5/2012,19,0.2,0
12/5/2012,20,0.1,0
12/5/2012,21,0.0,0
12/5/2012,22,0.0,0
12/5/2012,23,0.0,0
12/5/2012,24,0.0,0
12/6/2012,1,0.0,0
12/6/2012,2,0.0,0
12/6/2012,3,0.0,0
12/6/2012,4,0.0,0
12/6/2012,5,0.0,0
12/6/2012,6,0.0,0
12/6/2012,7,0.0,0
12/6/2012,8,0.0,0
12/6/2012,9,0.0,0
12/6/2012,10,0.0,0
12/6/2012,11,0.0,0
12/6/2012,12,0.0,0
12/6/2012,13,0.0,0
12/6/2012,14,0.2,0
12/6/2012,15,0.4,0
12/6/2012,16,0.0,0
12/6/2012,17,0.0,0
12/6/2012,18,0.0,0
12/6/2012,19,0.0,0
12/6/2012,20,0.0,0
12/6/2012,21,0.0,0
12/6/2012,22,0.0,0
12/6/2012,23,0.0,0
12/6/2012,24,0.0,0
12/7/2012,1,0.0,0
12/7/2012,2,0.0,0
12/7/2012,3,0.0,0
12/7/2012,4,0.0,0
12/7/2012,5,0.0,0
12/7/2012,6,0.0,0
12/7/2012,7,0.0,0
12/7/2012,8,0.0,0
12/7/2012,9,0.0,0
12/7/2012,10,0.0,0
12/7/2012,11,0.0,0
12/7/2012,12,0.0,0
12/7/2012,13,0.0,0
12/7/2012,14,0.0,0
12/7/2012,15,0.0,0
12/7/2012,16,0.0,0
12/7/2012,17,0.0,0
12/7/2012,18,0.0,0
12/7/2012,19,0.0,0
12/7/2012,20,0.0,0
12/7/2012,21,0.0,0
12/7/2012,22,0.0,0
12/7/2012,23,0.0,0
12/7/2012,24,0.0,0
12/8/2012,1,0.0,0
12/8/2012,2,0.0,0
12/8/2012,3,0.0,0
12/8/2012,4,0.0,0
12/8/2012,5,0.0,0
12/8/2012,6,0.0,0
12/8/2012,7,0.0,0
12/8/2012,8,0.0,0
12/8/2012,9,0.0,0
12/8/2012,10,0.0,0
12/8/2012,11,0.0,0
12/8/2012,12,0.0,0
12/8/2012,13,0.0,0
12/8/2012,14,0.0,0
12/8/2012,15,0.0,0
12/8/2012,16,0.0,0
12/8/2012,17,0.0,0
12/8/2012,18,0.0,0
12/8/2012,19,0.0,0
12/8/2012,20,0.0,0
12/8/2012,21,0.0,0
12/8/2012,22,0.0,0
12/8/2012,23,0.0,0
12/8/2012,24,0.0,0
12/9/2012,1,0.0,0
12/9/2012,2,0.0,0
12/9/2012,3,0.0,0
12/9/2012,4,0.0,0
12/9/2012,5,0.0,0
12/9/2012,6,0.0,0
12/9/2012,7,0.0,0
12/9/2012,8,0.3,0
12/9/2012,9,0.9,0
12/9/2012,10,0.0,0
12/9/2012,11,0.0,0
12/9/2012,12,0.0,0
12/9/2012,13,0.0,0
12/9/2012,14,0.0,0
12/9/2012,15,0.0,0
12/9/2012,16,0.0,0
12/9/2012,17,0.0,0
12/9/2012,18,0.0,0
12/9/2012,19,0.0,0
12/9/2012,20,0.0,0
12/9/2012,21,0.0,0
12/9/2012,22,0.0,0
12/9/2012,23,0.0,0
12/9/2012,24,0.0,0
12/10/2012,1,0.0,0
12/10/2012,2,0.0,0
12/10/2012,3,0.0,0
12/10/2012,4,0.0,0
12/10/2012,5,0.0,0
12/10/2012,6,0.0,0
12/10/2012,7,0.0,0
12/10/2012,8,0.0,0
12/10/2012,9,0.0,0
12/10/2012,10,0.0,0
12/10/2012,11,0.0,0
12/10/2012,12,0.0,0
12/10/2012,13,0.0,0
12/10/2012,14,0.0,0
12/10/2012,15,0.0,0
12/10/2012,16,0.0,0
12/10/2012,17,0.0,0
12/10/2012,18,0.0,0
12/10/2012,19,0.0,0
12/10/2012,20,0.0,0
12/10/2012,21,0.0,0
12/10/2012,22,0.0,0
12/10/2012,23,0.0,0
12/10/2012,24,0.0,0
12/11/2012,1,0.0,0
12/11/2012,2,0.0,0
12/11/2012,3,0.0,0
12/11/2012,4,0.0,0
12/11/2012,5,0.0,0
12/11/2012,6,0.0,0
12/11/2012,7,0.0,0
12/11/2012,8,0.0,0
12/11/2012,9,0.0,0
12/11/2012,10,0.0,0
12/11/2012,11,0.0,0
12/11/2012,12,0.0,0
12/11/2012,13,0.0,0
12/11/2012,14,0.0,0
12/11/2012,15,0.0,0
12/11/2012,16,0.0,0
12/11/2012,17,0.0,0
12/11/2012,18,0.0,0
12/11/2012,19,0.0,0
12/11/2012,20,0.0,0
12/11/2012,21,0.0,0
12/11/2012,22,0.0,0
12/11/2012,23,0.0,0
12/11/2012,24,0.0,0
12/12/2012,1,0.0,0
12/12/2012,2,0.0,0
12/12/2012,3,0.0,0
12/12/2012,4,0.0,0
12/12/2012,5,0.0,0
12/12/2012,6,0.0,0
12/12/2012,7,0.0,0
12/12/2012,8,0.0,0
12/12/2012,9,0.0,0
12/12/2012,10,0.0,0
12/12/2012,11,0.0,0
12/12/2012,12,0.0,0
12/12/2012,13,0.0,0
12/12/2012,14,0.0,0
12/12/2012,15,0.0,0
12/12/2012,16,0.0,0
12/12/2012,17,0.0,0
12/12/2012,18,0.0,0
12/12/2012,19,0.2,0
12/12/2012,20,1.5,0
12/12/2012,21,0.3,0
12/12/2012,22,0.4,0
12/12/2012,23,0.0,0
12/12/2012,24,0.0,0
12/13/2012,1,0.0,0
12/13/2012,2,0.0,0
12/13/2012,3,0.0,0
12/13/2012,4,0.0,0
12/13/2012,5,0.0,0
12/13/2012,6,0.0,0
12/13/2012,7,0.0,0
12/13/2012,8,0.8,0
12/13/2012,9,0.4,0
12/13/2012,10,0.4,0
12/13/2012,11,1.0,0
12/13/2012,12,0.9,0
12/13/2012,13,0.1,0
12/13/2012,14,0.0,0
12/13/2012,15,0.0,0
12/13/2012,16,0.0,0
12/13/2012,17,0.0,0
12/13/2012,18,0.0,0
12/13/2012,19,0.0,0
12/13/2012,20,0.0,0
12/13/2012,21,0.0,0
12/13/2012,22,0.0,0
12/13/2012,23,0.0,0
12/13/2012,24,0.4,0
12/14/2012,1,0.0,0
12/14/2012,2,0.0,0
12/14/2012,3,0.0,0
12/14/2012,4,1.1,0
12/14/2012,5,0.4,0
12/14/2012,6,0.8,0
12/14/2012,7,2.1,0
12/14/2012,8,1.0,0
12/14/2012,9,0.1,0
12/14/2012,10,0.0,0
12/14/2012,11,0.0,0
12/14/2012,12,0.0,0
12/14/2012,13,0.0,0
12/14/2012,14,0.0,0
12/14/2012,15,0.0,0
12/14/2012,16,0.0,0
12/14/2012,17,0.0,0
12/14/2012,18,0.0,0
12/14/2012,19,0.0,0
12/14/2012,20,0.0,0
12/14/2012,21,0.2,0
12/14/2012,22,0.0,0
12/14/2012,23,0.0,0
12/14/2012,24,0.0,0
12/15/2012,1,0.0,0
12/15/2012,2,0.2,0
12/15/2012,3,0.0,0
12/15/2012,4,0.2,0
12/15/2012,5,0.2,0
12/15/2012,6,0.0,0
12/15/2012,7,0.0,0
12/15/2012,8,0.0,0
12/15/2012,9,0.0,0
12/15/2012,10,0.0,0
12/15/2012,11,0.0,0
12/15/2012,12,0.0,0
12/15/2012,13,0.0,0
12/15/2012,14,0.0,0
12/15/2012,15,0.0,0
12/15/2012,16,0.0,0
12/15/2012,17,0.0,0
12/15/2012,18,0.0,0
12/15/2012,19,0.0,0
12/15/2012,20,0.0,0
12/15/2012,21,0.0,0
12/15/2012,22,0.0,0
12/15/2012,23,0.0,0
12/15/2012,24,0.0,0
12/16/2012,1,0.0,0
12/16/2012,2,0.0,0
12/16/2012,3,0.0,0
12/16/2012,4,0.0,0
12/16/2012,5,0.0,0
12/16/2012,6,0.0,0
12/16/2012,7,0.0,0
12/16/2012,8,0.0,0
12/16/2012,9,0.0,0
12/16/2012,10,0.0,0
12/16/2012,11,0.0,0
12/16/2012,12,0.0,0
12/16/2012,13,0.0,0
12/16/2012,14,0.0,0
12/16/2012,15,0.0,0
12/16/2012,16,0.0,0
12/16/2012,17,0.0,0
12/16/2012,18,0.0,0
12/16/2012,19,0.0,0
12/16/2012,20,0.0,0
12/16/2012,21,0.0,0
12/16/2012,22,0.0,0
12/16/2012,23,0.0,0
12/16/2012,24,0.0,0
12/17/2012,1,0.0,0
12/17/2012,2,0.0,0
12/17/2012,3,0.0,0
12/17/2012,4,0.0,0
12/17/2012,5,0.0,0
12/17/2012,6,0.0,0
12/17/2012,7,0.0,0
12/17/2012,8,0.0,0
12/17/2012,9,0.0,0
12/17/2012,10,0.0,0
12/17/2012,11,0.0,0
12/17/2012,12,0.0,0
12/17/2012,13,0.0,0
12/17/2012,14,0.0,0
12/17/2012,15,0.0,0
12/17/2012,16,0.0,0
12/17/2012,17,0.0,0
12/17/2012,18,0.0,0
12/17/2012,19,0.0,0
12/17/2012,20,0.0,0
12/17/2012,21,0.0,0
12/17/2012,22,0.0,0
12/17/2012,23,0.0,0
12/17/2012,24,0.0,0
12/18/2012,1,0.0,0
12/18/2012,2,0.0,0
12/18/2012,3,0.0,0
12/18/2012,4,0.0,0
12/18/2012,5,0.0,0
12/18/2012,6,0.0,0
12/18/2012,7,0.0,0
12/18/2012,8,0.0,0
12/18/2012,9,0.0,0
12/18/2012,10,0.0,0
12/18/2012,11,0.0,0
12/18/2012,12,0.0,0
12/18/2012,13,0.0,0
12/18/2012,14,0.0,0
12/18/2012,15,0.0,0
12/18/2012,16,0.0,0
12/18/2012,17,0.0,0
12/18/2012,18,0.0,0
12/18/2012,19,0.0,0
12/18/2012,20,0.0,0
12/18/2012,21,0.0,0
12/18/2012,22,0.0,0
12/18/2012,23,5.4,0
12/18/2012,24,0.7,0
12/19/2012,1,0.3,0
12/19/2012,2,1.0,0
12/19/2012,3,0.0,0
12/19/2012,4,0.0,0
12/19/2012,5,0.0,0
12/19/2012,6,0.2,0
12/19/2012,7,0.5,0
12/19/2012,8,1.0,0
12/19/2012,9,0.2,0
12/19/2012,10,1.1,0
12/19/2012,11,0.5,0
12/19/2012,12,2.3,0
12/19/2012,13,0.5,0
12/19/2012,14,0.8,0
12/19/2012,15,0.6,0
12/19/2012,16,0.9,0
12/19/2012,17,3.7,0
12/19/2012,18,1.7,0
12/19/2012,19,0.0,0
12/19/2012,20,0.0,0
12/19/2012,21,0.0,0
12/19/2012,22,0.0,0
12/19/2012,23,0.0,0
12/19/2012,24,0.0,0
12/20/2012,1,0.0,0
12/20/2012,2,0.0,0
12/20/2012,3,0.0,0
12/20/2012,4,0.0,0
12/20/2012,5,0.0,0
12/20/2012,6,0.0,0
12/20/2012,7,0.0,0
12/20/2012,8,0.0,0
12/20/2012,9,0.0,0
12/20/2012,10,0.0,0
12/20/2012,11,0.0,0
12/20/2012,12,0.0,0
12/20/2012,13,0.0,0
12/20/2012,14,0.0,0
12/20/2012,15,0.0,0
12/20/2012,16,0.0,0
12/20/2012,17,0.0,0
12/20/2012,18,0.0,0
12/20/2012,19,0.0,0
12/20/2012,20,0.0,0
12/20/2012,21,0.0,0
12/20/2012,22,0.0,0
12/20/2012,23,0.0,0
12/20/2012,24,0.0,0
12/21/2012,1,0.0,0
12/21/2012,2,0.0,0
12/21/2012,3,0.0,0
12/21/2012,4,0.0,0
12/21/2012,5,0.0,0
12/21/2012,6,0.0,0
12/21/2012,7,0.0,0
12/21/2012,8,0.0,0
12/21/2012,9,0.0,0
12/21/2012,10,0.0,0
12/21/2012,11,0.0,0
12/21/2012,12,0.0,0
12/21/2012,13,0.0,0
12/21/2012,14,0.0,0
12/21/2012,15,0.0,0
12/21/2012,16,0.0,0
12/21/2012,17,0.0,0
12/21/2012,18,0.0,0
12/21/2012,19,0.0,0
12/21/2012,20,0.0,0
12/21/2012,21,0.0,0
12/21/2012,22,0.0,0
12/21/2012,23,0.0,0
12/21/2012,24,0.0,0
12/22/2012,1,0.0,0
12/22/2012,2,0.0,0
12/22/2012,3,0.0,0
12/22/2012,4,0.0,0
12/22/2012,5,0.0,0
12/22/2012,6,0.0,0
12/22/2012,7,0.0,0
12/22/2012,8,0.0,0
12/22/2012,9,0.0,0
12/22/2012,10,0.0,0
12/22/2012,11,0.0,0
12/22/2012,12,0.0,0
12/22/2012,13,0.0,0
12/22/2012,14,0.0,0
12/22/2012,15,0.0,0
12/22/2012,16,0.0,0
12/22/2012,17,0.7,0
12/22/2012,18,0.0,0
12/22/2012,19,1.9,0
12/22/2012,20,0.7,0
12/22/2012,21,3.1,0
12/22/2012,22,1.4,0
12/22/2012,23,1.1,0
12/22/2012,24,0.0,0
12/23/2012,1,0.0,0
12/23/2012,2,1.8,0
12/23/2012,3,0.0,0
12/23/2012,4,0.2,0
12/23/2012,5,2.4,0
12/23/2012,6,1.3,0
12/23/2012,7,2.9,0
12/23/2012,8,4.7,0
12/23/2012,9,0.3,0
12/23/2012,10,1.0,0
12/23/2012,11,2.2,0
12/23/2012,12,11.8,0
12/23/2012,13,1.4,0
12/23/2012,14,0.6,0
12/23/2012,15,0.0,0
12/23/2012,16,0.4,0
12/23/2012,17,0.1,0
12/23/2012,18,0.0,0
12/23/2012,19,0.3,0
12/23/2012,20,0.2,0
12/23/2012,21,0.2,0
12/23/2012,22,0.3,0
12/23/2012,23,2.1,0
12/23/2012,24,1.8,0
12/24/2012,1,0.4,0
12/24/2012,2,1.7,0
12/24/2012,3,4.6,0
12/24/2012,4,0.2,0
12/24/2012,5,0.5,0
12/24/2012,6,0.5,0
12/24/2012,7,0.0,0
12/24/2012,8,0.1,0
12/24/2012,9,0.2,0
12/24/2012,10,0.1,0
12/24/2012,11,0.0,0
12/24/2012,12,0.0,0
12/24/2012,13,0.0,0
12/24/2012,14,0.4,0
12/24/2012,15,0.0,0
12/24/2012,16,0.0,0
12/24/2012,17,0.0,0
12/24/2012,18,0.1,0
12/24/2012,19,0.5,0
12/24/2012,20,0.2,0
12/24/2012,21,0.3,0
12/24/2012,22,0.2,0
12/24/2012,23,0.2,0
12/24/2012,24,0.1,0
12/25/2012,1,0.1,0
12/25/2012,2,0.0,0
12/25/2012,3,1.1,0
12/25/2012,4,0.4,0
12/25/2012,5,0.5,0
12/25/2012,6,0.3,0
12/25/2012,7,0.5,0
12/25/2012,8,0.5,0
12/25/2012,9,0.1,0
12/25/2012,10,0.0,0
12/25/2012,11,0.0,0
12/25/2012,12,0.0,0
12/25/2012,13,0.0,0
12/25/2012,14,0.0,0
12/25/2012,15,0.0,0
12/25/2012,16,0.0,0
12/25/2012,17,0.0,0
12/25/2012,18,0.0,0
12/25/2012,19,0.7,0
12/25/2012,20,0.9,0
12/25/2012,21,3.3,0
12/25/2012,22,0.1,0
12/25/2012,23,1.6,0
12/25/2012,24,0.8,0
12/26/2012,1,0.2,0
12/26/2012,2,1.8,0
12/26/2012,3,4.1,0
12/26/2012,4,0.2,0
12/26/2012,5,0.0,0
12/26/2012,6,0.0,0
12/26/2012,7,3.4,0
12/26/2012,8,0.5,0
12/26/2012,9,0.0,0
12/26/2012,10,0.0,0
12/26/2012,11,0.0,0
12/26/2012,12,0.4,0
12/26/2012,13,0.1,0
12/26/2012,14,0.0,0
12/26/2012,15,1.3,0
12/26/2012,16,0.2,0
12/26/2012,17,0.0,0
12/26/2012,18,0.0,0
12/26/2012,19,0.1,0
12/26/2012,20,10.8,0
12/26/2012,21,3.6,0
12/26/2012,22,2.8,0
12/26/2012,23,0.8,0
12/26/2012,24,1.5,0
12/27/2012,1,0.2,0
12/27/2012,2,0.2,0
12/27/2012,3,0.3,0
12/27/2012,4,0.9,0
12/27/2012,5,0.6,0
12/27/2012,6,0.6,0
12/27/2012,7,0.4,0
12/27/2012,8,0.0,0
12/27/2012,9,0.1,0
12/27/2012,10,1.5,0
12/27/2012,11,0.3,0
12/27/2012,12,0.5,0
12/27/2012,13,0.2,0
12/27/2012,14,0.3,0
12/27/2012,15,1.2,0
12/27/2012,16,1.5,0
12/27/2012,17,0.7,0
12/27/2012,18,0.8,0
12/27/2012,19,0.2,0
12/27/2012,20,0.4,0
12/27/2012,21,0.2,0
12/27/2012,22,0.9,0
12/27/2012,23,0.1,0
12/27/2012,24,0.0,0
12/28/2012,1,0.0,0
12/28/2012,2,0.8,0
12/28/2012,3,1.1,0
12/28/2012,4,0.1,0
12/28/2012,5,0.0,0
12/28/2012,6,0.1,0
12/28/2012,7,0.9,0
12/28/2012,8,0.1,0
12/28/2012,9,0.2,0
12/28/2012,10,0.0,0
12/28/2012,11,0.8,0
12/28/2012,12,0.0,0
12/28/2012,13,0.0,0
12/28/2012,14,1.4,0
12/28/2012,15,0.0,0
12/28/2012,16,0.0,0
12/28/2012,17,0.0,0
12/28/2012,18,0.0,0
12/28/2012,19,0.0,0
12/28/2012,20,0.0,0
12/28/2012,21,0.0,0
12/28/2012,22,0.0,0
12/28/2012,23,1.5,0
12/28/2012,24,0.7,0
12/29/2012,1,0.0,0
12/29/2012,2,0.0,0
12/29/2012,3,0.0,0
12/29/2012,4,0.0,0
12/29/2012,5,0.5,0
12/29/2012,6,1.5,0
12/29/2012,7,1.0,0
12/29/2012,8,2.7,0
12/29/2012,9,0.0,0
12/29/2012,10,0.1,0
12/29/2012,11,0.8,0
12/29/2012,12,0.0,0
12/29/2012,13,0.0,0
12/29/2012,14,0.0,0
12/29/2012,15,0.0,0
12/29/2012,16,0.0,0
12/29/2012,17,0.0,0
12/29/2012,18,0.0,0
12/29/2012,19,0.6,0
12/29/2012,20,4.6,0
12/29/2012,21,0.2,0
12/29/2012,22,1.7,0
12/29/2012,23,6.1,0
12/29/2012,24,0.0,0
12/30/2012,1,0.2,0
12/30/2012,2,0.0,0
12/30/2012,3,0.0,0
12/30/2012,4,0.0,0
12/30/2012,5,0.0,0
12/30/2012,6,0.0,0
12/30/2012,7,0.0,0
12/30/2012,8,1.1,0
12/30/2012,9,2.8,0
12/30/2012,10,4.0,0
12/30/2012,11,3.1,0
12/30/2012,12,3.7,0
12/30/2012,13,1.1,0
12/30/2012,14,0.4,0
12/30/2012,15,0.9,0
12/30/2012,16,0.7,0
12/30/2012,17,2.2,0
12/30/2012,18,0.0,0
12/30/2012,19,0.0,0
12/30/2012,20,0.0,0
12/30/2012,21,0.0,0
12/30/2012,22,0.0,0
12/30/2012,23,0.0,0
12/30/2012,24,0.0,0
12/31/2012,1,0.0,0
12/31/2012,2,0.0,0
12/31/2012,3,0.0,0
12/31/2012,4,0.0,0
12/31/2012,5,0.0,0
12/31/2012,6,0.0,0
12/31/2012,7,0.0,0
12/31/2012,8,0.0,0
12/31/2012,9,0.0,0
12/31/2012,10,0.0,0
12/31/2012,11,0.0,0
12/31/2012,12,0.0,0
12/31/2012,13,0.0,0
12/31/2012,14,0.0,0
12/31/2012,15,0.0,0
12/31/2012,16,0.0,0
12/31/2012,17,0.0,0
12/31/2012,18,0.0,0
12/31/2012,19,0.0,0
12/31/2012,20,0.0,0
12/31/2012,21,0.0,0
12/31/2012,22,0.0,0
12/31/2012,23,0.0,0
12/31/2012,24,0.0,0
1/1/2013,1,,0
1/1/2013,2,,0
1/1/2013,3,,0
1/1/2013,4,,0
1/1/2013,5,,0
1/1/2013,6,,0
1/1/2013,7,,0
1/1/2013,8,,0
1/1/2013,9,,0
1/1/2013,10,,0
1/1/2013,11,,0
1/1/2013,12,,0
1/1/2013,13,,0
1/1/2013,14,,0
1/1/2013,15,,0
1/1/2013,16,,0
1/1/2013,17,,0
1/1/2013,18,,0
1/1/2013,19,,0
1/1/2013,20,,0
1/1/2013,21,,0
1/1/2013,22,,0
1/1/2013,23,,0
1/1/2013,24,,0
1/2/2013,1,0.0,0
1/2/2013,2,0.0,0
1/2/2013,3,0.0,0
1/2/2013,4,0.0,0
1/2/2013,5,0.0,0
1/2/2013,6,0.0,0
1/2/2013,7,0.0,0
1/2/2013,8,0.0,0
1/2/2013,9,0.0,0
1/2/2013,10,0.0,0
1/2/2013,11,0.0,0
1/2/2013,12,0.0,0
1/2/2013,13,0.0,0
1/2/2013,14,0.0,0
1/2/2013,15,0.0,0
1/2/2013,16,0.0,0
1/2/2013,17,0.0,0
1/2/2013,18,0.0,0
1/2/2013,19,0.0,0
1/2/2013,20,0.0,0
1/2/2013,21,0.0,0
1/2/2013,22,0.0,0
1/2/2013,23,0.0,0
1/2/2013,24,0.0,0
1/3/2013,1,0.0,0
1/3/2013,2,0.0,0
1/3/2013,3,0.0,0
1/3/2013,4,0.0,0
1/3/2013,5,0.0,0
1/3/2013,6,0.0,0
1/3/2013,7,0.0,0
1/3/2013,8,0.0,0
1/3/2013,9,0.0,0
1/3/2013,10,0.0,0
1/3/2013,11,0.0,0
1/3/2013,12,0.0,0
1/3/2013,13,0.0,0
1/3/2013,14,0.0,0
1/3/2013,15,0.0,0
1/3/2013,16,0.0,0
1/3/2013,17,0.0,0
1/3/2013,18,0.0,0
1/3/2013,19,0.0,0
1/3/2013,20,0.0,0
1/3/2013,21,0.1,0
1/3/2013,22,0.5,0
1/3/2013,23,0.4,0
1/3/2013,24,0.1,0
1/4/2013,1,0.3,0
1/4/2013,2,0.2,0
1/4/2013,3,0.5,0
1/4/2013,4,2.2,0
1/4/2013,5,1.3,0
1/4/2013,6,0.5,0
1/4/2013,7,0.0,0
1/4/2013,8,0.1,0
1/4/2013,9,0.7,0
1/4/2013,10,1.1,0
1/4/2013,11,0.0,0
1/4/2013,12,0.0,0
1/4/2013,13,1.0,0
1/4/2013,14,0.4,0
1/4/2013,15,0.0,0
1/4/2013,16,0.0,0
1/4/2013,17,0.2,0
1/4/2013,18,2.7,0
1/4/2013,19,0.2,0
1/4/2013,20,0.2,0
1/4/2013,21,0.0,0
1/4/2013,22,0.0,0
1/4/2013,23,0.0,0
1/4/2013,24,0.0,0
1/5/2013,1,0.0,0
1/5/2013,2,0.0,0
1/5/2013,3,0.0,0
1/5/2013,4,0.0,0
1/5/2013,5,0.0,0
1/5/2013,6,0.3,0
1/5/2013,7,0.0,0
1/5/2013,8,0.1,0
1/5/2013,9,0.0,0
1/5/2013,10,0.0,0
1/5/2013,11,0.0,0
1/5/2013,12,0.0,0
1/5/2013,13,0.1,0
1/5/2013,14,0.0,0
1/5/2013,15,0.1,0
1/5/2013,16,0.0,0
1/5/2013,17,0.0,0
1/5/2013,18,0.0,0
1/5/2013,19,0.0,0
1/5/2013,20,0.0,0
1/5/2013,21,1.2,0
1/5/2013,22,0.3,0
1/5/2013,23,0.6,0
1/5/2013,24,0.5,0
1/6/2013,1,1.6,0
1/6/2013,2,1.1,0
1/6/2013,3,0.6,0
1/6/2013,4,1.6,0
1/6/2013,5,1.2,0
1/6/2013,6,2.3,0
1/6/2013,7,1.4,0
1/6/2013,8,0.8,0
1/6/2013,9,1.1,0
1/6/2013,10,1.0,0
1/6/2013,11,0.8,0
1/6/2013,12,1.6,0
1/6/2013,13,0.0,0
1/6/2013,14,0.2,0
1/6/2013,15,0.3,0
1/6/2013,16,0.3,0
1/6/2013,17,1.3,0
1/6/2013,18,1.4,0
1/6/2013,19,1.6,0
1/6/2013,20,1.3,0
1/6/2013,21,1.6,0
1/6/2013,22,1.3,0
1/6/2013,23,0.6,0
1/6/2013,24,1.3,0
1/7/2013,1,1.6,0
1/7/2013,2,1.3,0
1/7/2013,3,2.2,0
1/7/2013,4,0.9,0
1/7/2013,5,2.2,0
1/7/2013,6,2.9,0
1/7/2013,7,1.1,0
1/7/2013,8,1.5,0
1/7/2013,9,1.0,0
1/7/2013,10,0.6,0
1/7/2013,11,2.3,0
1/7/2013,12,2.0,0
1/7/2013,13,1.1,0
1/7/2013,14,1.0,0
1/7/2013,15,0.5,0
1/7/2013,16,0.5,0
1/7/2013,17,0.5,0
1/7/2013,18,0.2,0
1/7/2013,19,0.1,0
1/7/2013,20,0.4,0
1/7/2013,21,0.2,0
1/7/2013,22,0.1,0
1/7/2013,23,0.4,0
1/7/2013,24,0.2,0
1/8/2013,1,0.1,0
1/8/2013,2,0.3,0
1/8/2013,3,0.2,0
1/8/2013,4,0.0,0
1/8/2013,5,0.3,0
1/8/2013,6,0.2,0
1/8/2013,7,0.4,0
1/8/2013,8,0.3,0
1/8/2013,9,0.4,0
1/8/2013,10,0.3,0
1/8/2013,11,0.1,0
1/8/2013,12,0.2,0
1/8/2013,13,0.1,0
1/8/2013,14,0.0,0
1/8/2013,15,0.3,0
1/8/2013,16,0.4,0
1/8/2013,17,0.8,0
1/8/2013,18,0.7,0
1/8/2013,19,0.2,0
1/8/2013,20,0.4,0
1/8/2013,21,0.4,0
1/8/2013,22,0.7,0
1/8/2013,23,0.2,0
1/8/2013,24,0.0,0
1/9/2013,1,0.4,0
1/9/2013,2,0.2,0
1/9/2013,3,0.2,0
1/9/2013,4,0.9,0
1/9/2013,5,0.6,0
1/9/2013,6,0.7,0
1/9/2013,7,0.2,0
1/9/2013,8,0.2,0
1/9/2013,9,0.2,0
1/9/2013,10,0.0,0
1/9/2013,11,0.0,0
1/9/2013,12,0.0,0
1/9/2013,13,0.0,0
1/9/2013,14,0.1,0
1/9/2013,15,0.0,0
1/9/2013,16,0.0,0
1/9/2013,17,0.0,0
1/9/2013,18,3.2,0
1/9/2013,19,0.2,0
1/9/2013,20,0.2,0
1/9/2013,21,0.0,0
1/9/2013,22,0.0,0
1/9/2013,23,0.8,0
1/9/2013,24,1.4,0
1/10/2013,1,0.7,0
1/10/2013,2,0.6,0
1/10/2013,3,0.2,0
1/10/2013,4,0.0,0
1/10/2013,5,0.0,0
1/10/2013,6,0.0,0
1/10/2013,7,0.2,0
1/10/2013,8,0.1,0
1/10/2013,9,0.1,0
1/10/2013,10,0.1,0
1/10/2013,11,0.1,0
1/10/2013,12,0.1,0
1/10/2013,13,0.2,0
1/10/2013,14,0.6,0
1/10/2013,15,0.2,0
1/10/2013,16,0.5,0
1/10/2013,17,0.8,0
1/10/2013,18,1.1,0
1/10/2013,19,0.8,0
1/10/2013,20,0.2,0
1/10/2013,21,0.0,0
1/10/2013,22,0.2,0
1/10/2013,23,0.6,0
1/10/2013,24,0.3,0
1/11/2013,1,0.1,0
1/11/2013,2,0.5,0
1/11/2013,3,0.5,0
1/11/2013,4,0.8,0
1/11/2013,5,0.4,0
1/11/2013,6,0.4,0
1/11/2013,7,1.1,0
1/11/2013,8,0.0,0
1/11/2013,9,0.0,0
1/11/2013,10,0.0,0
1/11/2013,11,0.0,0
1/11/2013,12,0.0,0
1/11/2013,13,0.0,0
1/11/2013,14,0.0,0
1/11/2013,15,0.2,0
1/11/2013,16,0.0,0
1/11/2013,17,0.0,0
1/11/2013,18,0.0,0
1/11/2013,19,0.0,0
1/11/2013,20,0.0,0
1/11/2013,21,0.0,0
1/11/2013,22,0.0,0
1/11/2013,23,0.0,0
1/11/2013,24,0.0,0
1/12/2013,1,0.0,0
1/12/2013,2,0.0,0
1/12/2013,3,0.0,0
1/12/2013,4,0.0,0
1/12/2013,5,0.0,0
1/12/2013,6,0.0,0
1/12/2013,7,0.0,0
1/12/2013,8,0.0,0
